id,composition,Natom,Nelem,D,Nmag,CS,SG,E,M,MR,MSVL,dmean,dstd,ehull
mp-555351,Fe2 Bi2 O6,10,3,12.278943566765976,1,2,63,2.8520000000000003,62.565999999999995,0.5,7.892021,3.865853992860064,1.39552512191383,0.25538919300000096
mp-14254,Nd2 Al2 O6,10,3,10.423401901492895,0,1,221,2.918,43.836,0.5,7.47060054056254,3.770274783896998,1.859616961515668,0.027490916999999726
mp-772528,Mn4 Zn4 O12,20,3,9.7548944295698,4,2,62,2.414,33.664,2.0,7.405507,4.208665522779379,1.4642585935982935,0.09838245200000362
mp-5348,Mg2 C2 O6,10,3,9.260777472300774,0,5,167,3.336,16.863999999999997,0.5,8.618065734669264,4.3015982463991245,2.165483001075428,0.0
mp-754508,Mg2 Fe2 O6,10,3,10.472919564011152,2,5,148,2.718,25.631999999999998,2.0,8.060877855885177,4.002078351784735,1.7208252173247507,0.11515751625000181
mp-1185614,Mg1 U1 O3,5,3,11.087068827804467,1,1,221,2.972,62.062,0.5,3.81296,2.519857945797226,0.4389928424502876,0.6235247140000162
mp-17620,Tm6 B6 O18,30,3,10.802907195118305,0,3,193,3.2060000000000004,45.542,0.0,8.686243,4.775548247381036,1.8373811051087476,0.3181681136000023
mp-1183790,Dy1 Pa1 O3,5,3,15.990562200655848,1,1,221,2.168,88.3,0.0,4.308022,2.847027891026724,0.49599020790104625,0.9898081130000058
mp-690525,Mn2 C2 O6,10,3,11.207515008417518,2,7,9,3.618,22.990000000000002,0.5,6.779086631160822,3.9233045633325365,1.3775584684398947,0.081420198
mp-975579,Nd1 Be1 O3,5,3,9.806849157701734,3,1,221,2.904,40.24244,0.5,3.660158,2.418876206194999,0.42140047738165626,0.26662335999999964
mp-1186747,Pr1 Hf1 O3,5,3,14.046907432992967,0,1,221,3.588,73.47999999999999,0.0,4.125883,2.7266583077136124,0.4750202220289015,0.22375293975000332
mp-1278441,La4 Ni4 O12,20,3,11.518516302072044,4,2,65,3.342,49.118,0.5,7.726560951144377,4.3634366643372315,1.6144632283150238,0.043570244000000535
mp-774250,Mn2 Al2 O6,10,3,9.749613700077628,2,6,2,2.822,25.984,2.0,6.456989255899247,3.5553566478739436,1.4003880866921596,0.05965485794318148
mp-1277107,Ti4 Fe4 O12,20,3,10.958326816331489,4,6,2,3.386,30.344,2.0,9.168009578743424,4.337940866136661,1.6591765490978438,0.0
mp-1371447,Al4 Sb4 O12,20,3,12.964347267167716,0,2,62,2.7880000000000003,39.356,0.5,9.212671,4.680530638935548,1.7472326763615542,0.33986809749999924
mp-1273223,La4 Mn4 O12,20,3,12.281438895130858,4,2,65,3.0380000000000003,48.368,0.5,10.116061486474244,4.745487265515796,1.8501152908026353,0.23578948195238247
mp-28872,Rb1 Br1 O3,5,3,17.783517035169908,0,5,160,1.9744,42.674,0.0,4.64554196085351,2.7064456066354565,0.7793676293139512,0.0
mp-753948,Pr2 Ti2 O6,10,3,12.452131208438157,2,5,167,3.2700000000000005,47.354,0.5,7.730335349025652,3.984621184593369,1.890859302326546,0.058829479999987555
mp-1187025,Sm4 Al4 O12,20,3,10.719321150850904,0,2,62,2.6660000000000004,45.076,0.5,7.531084,4.407234090154244,1.614491575331763,0.005184445499940793
mp-1181286,Mn2 Co2 O6,10,3,10.546988977428494,4,7,12,3.022,32.374,2.0,17.52199274493098,6.655243810505767,3.317924450233304,0.08994137899999988
mp-662523,Sr6 Te6 O18,30,3,21.07779994884144,0,6,1,2.342,52.644000000000005,0.0,13.04352574681065,6.708540980608391,2.9493757847655115,0.031557382666666633
mp-858693,Rb4 Ta4 O12,20,3,18.281630204652796,0,6,2,3.3504000000000005,62.874,0.0,10.521618803115446,5.8268589287131265,2.335210360859235,2.3854915165000596
mp-4957,Ca4 Nb4 O12,20,3,12.683678528678067,0,2,62,3.442,36.198,0.5,7.983121,4.627277415242751,1.646407850236734,0.058931000750003903
mp-1184309,Eu1 Lu1 O3,5,3,15.435572118119229,4,1,221,2.818,75.0,0.0,4.257594,2.8137017096635146,0.4901843428882783,0.5494520666249976
mp-1016820,Mg1 Sn1 O3,5,3,13.043777824988306,0,1,221,2.49,38.202,0.5,4.025234,2.660142744375276,0.4634323242802289,0.6298747759999967
mp-642210,Mg8 Si8 O24,40,3,13.516981147898775,0,2,33,2.7880000000000003,20.080000000000002,0.5,10.956246,5.963400612053289,2.3578092463167803,0.14628965016666928
mp-1436662,Y1 Ti1 O3,5,3,11.800214457722321,0,1,221,3.404,36.956,0.5,3.89302,2.572766926521002,0.4482102921393928,0.3027170202499665
mp-1187460,Th1 Mo1 O3,5,3,13.878101276682907,2,1,221,4.164,75.19,0.0,4.109289,2.715691887202367,0.473109725399611,0.9487271415000027
mp-1183540,Ca1 Zn1 O3,5,3,11.651755749686329,0,1,221,2.1980000000000004,30.691999999999997,2.0,3.876625,2.5619320184649643,0.4463227067327867,0.2381676579999974
mp-1186897,Rb1 Rh1 O3,5,3,13.214389915483633,4,1,221,2.8804000000000003,47.274,0.0,4.042708,2.671690727502521,0.4654441368691299,0.11586838300000046
mp-1186404,Pa1 Os1 O3,5,3,12.425209902546614,0,1,221,3.194,93.84,0.0,3.960572,2.617409787698274,0.455987673620762,1.1644629560000013
mp-755258,Tm4 V4 O12,20,3,10.935190777647078,4,2,62,3.1060000000000003,53.568000000000005,0.0,7.48654988,4.3237974022343275,1.5468104468335018,0.0
mp-1183417,Be1 Ag1 O3,5,3,9.087560218090001,0,1,221,2.814,32.982440000000004,0.5,3.568391,2.358230460078603,0.4108351800344154,0.6512053789999985
mp-20407,Nd4 Fe4 O12,20,3,11.973889024194548,16,2,62,3.096,49.61,0.5,7.77694011,4.5351247647947925,1.5656861602109953,0.0
mp-1199652,Mg8 B8 O24,40,3,10.446487848254357,12,7,14,3.024,16.624000000000002,0.5,12.488051307655967,6.260196633835963,2.745433075289883,0.18251612812500184
mp-23330,Na4 Cl4 O12,20,3,14.96827052026627,0,1,198,2.0626,21.288,0.5,6.689606,4.835190622836664,1.6546188603673975,0.0348473592499996
mp-972395,Tm1 Be1 O3,5,3,8.847410742488064,3,1,221,2.708,45.18244,0.5,3.536677,2.337271736437911,0.40718389100818153,0.4018483205000001
mp-754022,Al2 Co2 O6,10,3,9.340382959355363,2,6,1,3.116,26.782,2.0,6.4103028195118394,3.552798626336532,1.4094748780292363,0.14641343081817926
mp-1185008,K1 Ac1 O3,5,3,20.16190333703947,0,1,221,2.5968000000000004,62.82000000000001,0.5,4.65408,3.0757199165831843,0.5358314070893526,0.2072511534999979
mp-760833,Li12 Fe12 O36,60,3,10.562096839604305,12,7,8,2.742,22.157999999999998,2.0,11.158604499133164,6.163099741207911,2.534238905432018,0.13120334543333634
mp-983578,Cs1 Bi1 O3,5,3,17.241674058884406,0,1,221,2.1568,77.976,0.0,4.417567,2.9194225237195295,0.5086023178959627,0.04055478100000798
mp-1016927,Ti1 Zn1 O3,5,3,11.351963423923449,0,1,221,2.8,32.25,2.0,3.843088,2.5397685349959005,0.44246153248567804,0.5371176765000083
mp-1016854,Mn1 Cd1 O3,5,3,11.08534172421425,1,1,221,2.3760000000000003,43.068,2.0,3.812762,2.5197270942086267,0.43897004635937537,0.2799069753333372
mp-1016848,Sr1 Ir1 O3,5,3,12.781269943242055,0,1,221,3.2920000000000003,65.564,0.0,3.998048,2.6421764247405455,0.4603023519188996,0.14175429799999772
mp-1194603,Mn8 Bi8 O24,40,3,12.774853043867111,8,7,14,2.58,62.38399999999999,0.5,11.590904741924625,5.786221709976677,2.367696733749427,0.02621283210001213
mp-1206970,K1 Pa1 O3,5,3,16.53085239221046,0,1,221,1.7468,63.620000000000005,0.5,4.35600548,2.8787385707466804,0.5015146309938289,0.0
mp-754342,Sc2 Fe2 O6,10,3,11.743344650570574,4,3,194,3.196,29.762,0.5,11.944255,4.816936361324959,2.4826567499158436,0.07294762687499734
mp-975200,Rb1 Sr1 O3,5,3,22.857425370221485,3,1,221,2.0744,44.218,0.0,4.852875,3.2071030455894407,0.5587200994256272,0.45709310399999925
mp-3666,Li2 Ta2 O6,10,3,10.512489484369373,0,5,161,3.5060000000000002,47.168,0.5,7.976845811524251,4.028815591960646,2.0246611198684286,0.0
mp-1016829,Mg1 Ru1 O3,5,3,11.71246368455902,2,1,221,3.21,34.682,0.5,3.883346,2.5663737029446607,0.44709650737431156,0.6339806869999967
mp-22981,Tl1 I1 O3,5,3,18.263990103783932,0,5,160,2.1580000000000004,75.86,0.0,4.599345885795627,3.286199580946184,1.3004421456642252,0.0
mp-1277476,La4 Co4 O12,20,3,11.971580268954515,6,6,2,3.332,49.166000000000004,0.5,7.7965403915890805,4.35949326738423,1.534065105779619,0.034876528999999934
mp-1187190,Sr1 Pd1 O3,5,3,13.182682792862977,0,1,221,2.682,48.404,0.0,4.039472,2.6695521631555046,0.465071570454017,0.07012186049999958
mp-1183631,Cd1 B1 O3,5,3,8.587655570885564,3,1,221,2.9539999999999997,34.242000000000004,0.5,3.501721,2.3141704832505474,0.4031593447762011,1.0214596801250018
mp-552185,Ag2 N2 O6,10,3,12.510450403344892,0,5,161,3.1340000000000003,33.982000000000006,0.0,9.42535859153732,5.88346029758845,3.4121987436598076,0.0
mp-1187442,Th1 Pd1 O3,5,3,13.244694266026903,0,1,221,3.5780000000000003,77.28,0.0,4.045796,2.673731483591392,0.4657996637819447,0.9338902809999965
mp-1181443,Ho4 Mn4 O12,20,3,13.184381538552412,4,2,62,2.7720000000000002,53.568000000000005,0.5,13.074903,5.593525945875217,2.628410533511423,0.3116947421666669
mp-1185485,Lu1 Al1 O3,5,3,9.944861907248375,0,1,221,3.124,49.995999999999995,0.5,3.677248,2.430170416544354,0.4233680793700001,0.25549233974998664
mp-1214788,Ba14 Pt14 O42,70,3,14.897334036701977,0,3,194,3.108,76.08,2.0,34.996411,12.50897300320137,7.751216756625956,0.004715041123815489
mp-1105868,K4 C4 O12,20,3,16.164938161332508,12,7,14,3.2207999999999997,19.822,0.5,10.319265,5.360371198411721,2.1266370030633714,0.01183444499999986
mp-12866,Sr2 Sn2 O6,10,3,13.332770579400238,0,2,74,2.532,50.864,0.0,7.459548971015119,4.343345082587177,1.6611250838737575,0.003659023999984967
mp-755568,Ga2 Bi2 O6,10,3,12.504979164817883,0,5,161,2.5580000000000003,65.34,0.0,8.018117664137762,4.050367845080166,1.9857534858102692,0.04910690249999927
mp-771123,Sc6 Fe6 O18,30,3,11.430534906224823,12,3,185,3.196,29.762,0.5,11.581486,5.315491561370169,2.2582131940311334,0.05839788554166603
mp-768409,Tb4 Ti4 O12,20,3,11.838405504690988,8,2,62,3.34,50.954,0.5,7.723401,4.472468317306779,1.5401952481071608,0.05596204800001914
mp-1372548,Nb4 H4 O12,20,3,12.013822371896662,0,6,1,3.0740000000000003,28.3836,0.0,7.846894562758171,4.332114236638658,1.6391745581199428,3.958451075535712
mp-1340624,Ca4 Sb4 O12,20,3,13.829796074931522,0,7,11,2.478,41.976,0.5,8.156452,4.706169408864514,1.6960780259785142,0.11077784529999501
mp-866095,Ce1 Ni1 O3,5,3,10.84854573904281,2,1,221,3.3120000000000003,49.358,0.5,3.785418,2.501656357649659,0.4358218831780251,0.44689075499999475
mp-7964,Y2 Al2 O6,10,3,12.103513647008224,0,3,194,3.112,32.778,0.5,11.48382,4.648986733741742,2.3550091710555474,0.1022256605499976
mp-1080080,La2 Al2 O6,10,3,10.866760027192305,0,4,140,3.132,42.775999999999996,0.5,7.017056012594685,3.5325232727269156,1.262816107295521,0.0003989990000015098
mp-8007,Li2 U2 O6,10,3,12.688718923279945,2,5,161,2.996,58.588,0.5,8.633569515216367,4.516881561272613,2.343044436337537,0.0
mp-1076800,Ba1 Cu1 O3,5,3,12.835466306411252,1,1,221,2.6380000000000003,49.77,2.0,4.003691,2.6459056950156414,0.46095204050990163,0.08273291958333484
mp-975425,Rb1 As1 O3,5,3,12.227158136776549,0,1,221,2.3224,41.678,0.5,3.939416,2.6034284937163585,0.4535519458463091,0.2054534339000007
mp-5229,Sr1 Ti1 O3,5,3,11.980090061328564,0,1,221,2.874,36.698,0.5,3.91270131,2.585773647123158,0.4504762362405753,0.00047005399999910935
mp-37214,Mn1 Pb1 O3,5,3,11.997842436429574,1,1,221,2.55,62.028,2.0,3.914633,2.5870502365432717,0.45069863513377967,0.11387471988462838
mp-30937,Hg8 Cl8 O24,40,3,19.526340244388983,0,7,14,1.9740000000000002,56.81,0.5,16.16609756015048,7.17033654992964,3.4017721578115965,0.04271014150000241
mp-613402,Sr1 Zr1 O3,5,3,17.099300657912732,0,1,221,3.154,45.368,0.5,4.405374,2.9113645771548895,0.5071985161964966,2.517240679499997
mp-1542758,Sr2 Mo2 O6,10,3,13.504259794686643,2,7,12,3.2680000000000007,46.314,0.0,8.149112826865268,4.143419676538649,2.021682691989499,0.0
mp-1019544,Ba2 Zr2 O6,10,3,14.938125101812371,0,4,140,3.1900000000000004,55.303999999999995,2.0,7.780235494273244,3.639670105059175,1.1566669884396754,0.0
mp-1343327,Al6 Ag6 O18,30,3,11.459159034522004,0,3,185,2.8280000000000003,36.576,0.5,10.846984,5.147376478198623,2.084307517420254,0.3340647599242432
mp-558950,Ag24 As24 O72,120,3,14.405829290256117,0,2,29,2.742,46.164,0.5,20.006086,9.257623652861863,4.089078444364314,0.02576531424999473
mp-975206,Rb1 Sb1 O3,5,3,13.689006420017893,0,1,221,2.2804,51.053999999999995,0.0,4.09054,2.7033012991485315,0.4709511198010468,0.09665912159090606
mp-648053,Na8 P8 O24,40,3,14.125297218640839,0,4,88,2.4686,20.392,0.5,13.359266,6.004999881293007,2.4586783392977387,0.03914027166666845
mp-1178550,Al4 In4 O12,20,3,10.146591810915005,0,2,62,2.742,37.956,0.5,7.483319,4.271527383083447,1.4845026818724965,0.06303376599999932
mp-1187744,V1 Bi1 O3,5,3,12.230296346702264,1,1,221,3.0580000000000003,61.58399999999999,0.0,3.939753,2.6036512057636214,0.453590745253569,0.2737100111250017
mp-1183823,Dy1 In1 O3,5,3,14.00458339272075,0,1,221,2.672,65.06,0.0,4.121735,2.7239170330191063,0.474542655437465,0.6987631930000013
mp-978506,Sm1 Si1 O3,5,3,10.7035185355144,0,1,221,2.914,45.298,0.0,3.768474,2.4904586338252317,0.4338710904284349,0.6600386046249938
mp-1016846,Ti1 Cd1 O3,5,3,11.745357585977983,0,1,221,2.762,41.654,2.0,3.886978,2.5687739704688775,0.4475146659712493,0.19823604299999964
mp-1179315,Sr24 Te24 O72,120,3,18.9241982715692,0,6,1,2.342,52.644000000000005,0.0,26.887867360533544,11.509163803633392,5.640083875841485,0.0032061685833335574
mp-776165,Ag4 Au4 O12,20,3,13.674433857765951,0,1,227,2.912,70.58,0.5,10.303856000000001,5.070283756004711,2.3004664493820806,0.059567825749998526
